Bairro,latitude,longitude,cb1,t1b1,t2b1,p1b1,p2b1,v1b1,v2b1,ur1b1,ur2b1,cb2,t1b2,t2b2,p1b2,p2b2,v1b2,v2b2,ur1b2,ur2b2,cb3,t1b3,t2b3,p1b3,p2b3,v1b3,v2b3,ur1b3,ur2b3,cb4,t1b4,t2b4,p1b4,p2b4,v1b4,v2b4,ur1b4,ur2b4,cb5,t1b5,t2b5,p1b5,p2b5,v1b5,v2b5,ur1b5,ur2b5,cb6,t1b6,t2b6,p1b6,p2b6,v1b6,v2b6,ur1b6,ur2b6,predicao
Santo Amaro,-8.047722,-34.888467,3.0,26.894767853295736,26.95517816131341,73.14066959659093,339.9172197974778,0.0,0.0,86.36092155668702,89.43300213563452,12.0,26.252146508215016,26.3793347941437,107.99297311862662,270.0637488455595,0.0,0.0,96.20155268083452,96.07882817744174,16.0,26.359863488509514,26.367653690843092,308.2426378550503,209.2940427011674,0.0,0.0,95.93672187651792,95.73740692480472,19.0,23.840506669889137,24.86414321835649,286.8416193239336,220.95201980778123,1.9461018660738316,1.3203591659145526,89.7184877994867,85.05640380014097,7.0,25.134733455336857,25.179440376153856,60.03735720995425,5.17288663048477,2.447635958906177,1.3624353081713207,75.602367096504,81.27424071276089,6.0,26.733246505610214,25.809446833355267,35.18446953011799,35.18446953011799,1.968521904635352,2.812098472037545,73.40523733299273,75.65796685954645,8.0
Dois Unidos,-7.997308,-34.919901,2.0,27.5122827079814,26.45045353202988,73.6522826205918,261.42831219485385,0.0,0.0,88.84720350717754,88.96588169034746,7.0,26.245187167331437,26.371940321009028,97.65267956389528,264.8224502080296,0.0,0.0,95.27076282181194,96.04565034078291,13.0,26.342587229841683,26.36362687730398,229.3966832251016,251.9624909934868,0.0,0.0,96.2554344614494,95.9136044990468,1.0,25.263788259496685,24.404289425389003,311.9122440165475,219.74254123209403,1.4835459519454306,0.7191714329584679,88.90118490715341,87.8034118040605,13.0,26.264473285968005,26.091907811152517,53.24298934071164,7.5351631917317246,0.6339343912012794,3.614954253194772,78.59269742511341,75.3426343955914,11.0,27.409169298540775,26.85065622664775,36.67702585736856,36.67702585736856,1.4854534703449145,1.4980517096672332,64.15272186395404,79.1097772338936,17.0
Beberibe,-8.005714,-34.900559,1.0,26.378372530021608,26.423213899556423,75.33317037128924,235.12500389701643,0.0,0.0,88.0254234951791,89.75139850460577,2.0,26.27128192080659,26.36156673895609,136.8302812922637,306.9341918151342,0.0,0.0,95.53088151627507,96.1442824900978,8.0,26.35566175147498,26.357438264883395,309.5448236454602,221.4497261089201,0.0,0.0,95.71493668181414,96.1758282642003,3.0,23.829858106606935,24.878735651034805,322.2629387214959,239.30954014331184,1.422153567561014,1.6635279206843114,90.04125739318341,83.84341033582574,2.0,24.69545329818376,26.235415583840304,57.31692703302383,10.84640023014764,1.2074584695735222,3.1815393370582195,81.84267851269004,75.08162416023205,1.0,25.19266218132497,26.325350406838613,38.714383932629374,38.714383932629374,1.982500229875818,1.3186033556073036,69.21071959385607,64.0718762165305,1.0
Linha do Tiro,-8.008861,-34.909832,1.0,26.55891753000067,26.41528175073478,82.52476584639396,276.86789766978444,0.0,0.0,88.07954670736908,91.91854839428484,2.0,26.239288178782264,26.376788022309864,121.12798294793548,305.0488628351559,0.0,0.0,96.2695201438651,95.83833471180978,11.0,26.330208344417667,26.33829518539045,244.93244416357848,217.20669727922316,0.0,0.0,96.08395305883118,95.6074954534992,7.0,24.67482122897299,24.467844449198157,316.63376241096574,178.96468858897126,0.8490476392019453,0.3887276740384884,84.17162027401665,83.92238553220304,2.0,23.93251257531908,26.77545238080757,53.30353672624934,3.94953252669469,0.297886922157131,1.1857748626991562,77.92994826902115,71.70758259998458,1.0,26.68340082600892,28.782571738322225,41.01144289469013,41.01144289469013,1.1518913178676933,4.793561448250506,66.05193832940023,76.26938336021672,5.0
Água Fria (Plana),-8.018517,-34.895668,2.0,26.995244627355564,26.608465634760964,70.84531861563228,228.9482487329908,0.0,0.0,88.43376677414861,88.77373785921807,6.0,26.183310104384176,26.37882010428208,125.47283911505926,271.81660741144896,0.0,0.0,95.8807734884131,95.77475437950191,5.0,26.355894719850166,26.355562823401176,316.3565699484225,237.60841776208903,0.0,0.0,96.26256469648553,96.08107876267395,17.0,25.479271783200897,23.081469644652863,290.36718282780095,242.94711569642115,0.5822702235491997,4.518521998318235,89.29522810559082,87.98779817983294,9.0,25.981716752252712,26.72767875047161,57.02244582128672,9.481467082839991,1.8563150798827863,0.5777349300686081,77.5445918682907,77.47629096335945,2.0,27.52095544324213,28.116583332964467,40.32254747477384,40.32254747477384,4.745053210249582,2.466076364392354,64.59492437554096,65.75630110244597,5.0
Água Fria (Alta),-8.01577,-34.903951,6.0,26.66575248646771,26.42809046726885,69.23570807862099,306.796464645678,0.0,0.0,87.67928759339208,90.8065811199997,11.0,26.1956249166724,26.34912858104425,122.0825939194016,244.7742818446998,0.0,0.0,95.82821812943313,96.10507624118216,25.0,26.352608991076806,26.39081292978325,302.58615029533604,201.5377081478568,0.0,0.0,96.19415807887847,95.87623233307308,22.0,23.37195801455282,23.111624056527383,293.9603446263113,169.37792764925928,0.4726509459865206,0.2686278966081583,85.93104989346313,85.97883068212363,24.0,25.838926641135807,27.469539951784856,58.97851197014629,6.012368341596659,0.7607810069150136,1.3705456843781825,80.09826057978643,74.82357601594435,9.0,28.157200605309598,27.057623466889694,35.1901121464913,35.1901121464913,0.1818675288408762,2.005982667152133,69.73581637225571,72.27593790435074,8.0
Porto da Madeira,-8.007391,-34.894082,4.0,26.802431720351347,26.654736160640656,69.0606194032955,323.27780507445533,0.0,0.0,86.55669261068128,92.93373471422422,7.0,26.16755517958621,26.37104636658865,106.1841918625556,257.08663593770706,0.0,0.0,95.780785718157,95.94333212767474,9.0,26.34567276407295,26.34093403670564,288.44227821998874,220.57044704907588,0.0,0.0,95.74762724387509,96.18299804891474,16.0,24.571308355291738,25.03542793847002,302.5278672576297,130.70897275965,2.2668526305023446,1.170021114654777,89.80681144887666,80.45733708077,8.0,23.896769435370462,26.36479978902343,56.16878431333002,11.161463000719896,2.211785191863548,5.186237164465681,82.9249827452901,76.41357558927338,1.0,27.990467961796803,26.31430246839968,32.40290327909172,32.40290327909172,0.1852889303958531,1.1248789597044424,65.10433610631371,73.17978518673965,3.0
Cajueiro,-8.01126,-34.889142,4.0,26.58991162712595,26.480093948560803,82.44479432119617,254.15841701318868,0.0,0.0,89.42895215048912,91.83874318761802,7.0,26.234907094832497,26.35189814722356,119.6967122143264,291.4377169978696,0.0,0.0,95.64094560139957,95.61742497143764,9.0,26.36661419160382,26.34659464706165,277.24310865417243,200.89781421534207,0.0,0.0,95.71186976487076,95.77221091960853,16.0,26.81911991978705,23.1430130729786,306.89843175549805,235.1507408578497,1.270901344528921,1.6297212853627203,84.7361115950024,84.24744445350116,3.0,26.674187239720517,25.29099993919709,64.62107706206312,6.6094761397021085,2.2268298724610625,1.56315010210306,78.40558082029746,75.71407148815324,0.0,26.39631249028656,26.83958686845093,36.81384825209972,36.81384825209972,2.411305338938201,2.1078490848750446,68.96673897041009,73.96788378966765,2.0
Campina do Barreto,-8.016864,-34.886829,4.0,26.7985574073568,26.52010126822013,74.20119656482254,256.55899194280016,0.0,0.0,85.29837792230268,92.92573387590711,7.0,26.187085407440435,26.356211584226237,120.1630446937708,255.0427479846533,0.0,0.0,96.142999271464,96.23109461087964,9.0,26.35945351312224,26.359441153999025,304.36155490714657,190.8696906456749,0.0,0.0,96.32804298087716,95.92981571354856,16.0,26.89596309375542,23.608567706108868,315.3322832507605,210.6848567714372,0.6071306183374389,1.777857702062153,84.9522225400325,83.82876095657002,5.0,25.200558483793777,26.830698827656875,57.555090836415545,9.30633966573696,2.1165855503023026,0.4633834286861491,79.64102961459912,70.64149008516031,2.0,27.217413260998093,25.529779554672025,33.70210520565592,33.70210520565592,3.4351479461299217,1.6008958751839502,69.02776736364444,79.00827448190249,3.0
Peixinhos,-8.019429,-34.88123,4.0,26.809215413729817,26.388704469423494,74.62831239766044,266.3834985461574,0.0,0.0,88.831622645059,91.6579787856398,7.0,26.172767455160763,26.359937120184465,95.3898397243534,226.68934131226865,0.0,0.0,96.06131648769528,95.9776433493739,9.0,26.357379151116504,26.357664069308036,327.1404755451447,245.4220764489569,0.0,0.0,96.26332588481176,96.1600617706436,16.0,24.38384877949362,23.349324573839198,291.42479858993147,194.15780724578084,4.630516339261219,0.2521062144934545,88.06062940661678,80.71164867910598,5.0,25.493207974983747,25.65355124885421,55.5451715164491,7.300534902080946,0.9990409876276212,0.9853655387031336,76.11689362628184,82.27243106700801,2.0,27.25987789799821,25.63782561357044,30.076312174059137,30.076312174059137,0.86473236097857,2.6979749313578765,65.38298369728263,68.61730121215838,3.0
Arruda,-8.023886,-34.898349,3.0,27.000343222443792,26.547010921173417,78.26114268026683,256.0548488108859,0.0,0.0,86.30754016349587,90.45564103106524,22.0,26.19116191342832,26.35773639519609,117.38576342982948,254.7301558332759,0.0,0.0,95.43873207363558,96.36209215908944,14.0,26.35587527711944,26.3856917556618,285.0253477979431,190.7583802971745,0.0,0.0,96.0248083184404,95.68252547702414,20.0,23.25372595176887,24.993750380003338,307.3834835443056,199.68130490298896,3.7151430916968784,3.050979953508944,81.40753034881756,82.02662424758093,2.0,26.3722861711268,23.34307387336705,59.07847336309592,6.094015690632354,0.6059592543337569,0.1550266708314041,77.88786536317053,86.45336134409655,1.0,27.87611015055747,27.581920369487484,40.20572972570197,40.20572972570197,2.7285833439218408,4.859427286143297,61.95098784825797,73.77779579361327,2.0
Encruzilhada,-8.035063,-34.895056,3.0,26.07502815854353,26.35151306556274,79.70251236156713,273.9815985196958,0.0,0.0,82.99823244776844,90.3668005131596,22.0,26.233538385130736,26.37672900998024,124.8414488609882,330.94048244365496,0.0,0.0,96.00649623789091,96.3319898689269,14.0,26.372036217689804,26.359278565443454,379.5398377882321,258.23066473210923,0.0,0.0,95.93823002595738,95.69154203609916,20.0,26.3221297976768,23.94104565158986,278.13645538430745,241.226131892887,0.0137781425747076,2.246669472632305,87.32888080183595,83.82728414434092,10.0,26.820129111089432,25.496257067341656,53.53431194864949,4.462122201933235,2.024858328716593,4.816362624686303,81.02223225564603,65.9492663715455,16.0,26.273964147441085,26.931131428141352,41.43787555841264,41.43787555841264,0.8192522645389251,5.543509571192026,67.24900817708478,72.20649417435581,15.0
Ponto de Parada,-8.029623,-34.894524,3.0,27.111409099630027,26.45693466293672,71.11556706046085,246.98174226080783,0.0,0.0,84.10871953870786,92.38442762866198,22.0,26.190837631139964,26.368119818363944,116.02785301324536,308.6250844030772,0.0,0.0,96.03873589788192,95.98290517795331,14.0,26.325198954808997,26.369621929662333,270.1796242734589,203.22858128728492,0.0,0.0,96.114393732671,95.48056418981848,20.0,24.490584705155147,23.03450474001372,324.74144461724325,191.529493715708,1.3905778969986946,3.123537016829749,84.34179498257247,82.12331106962974,6.0,24.470794659115334,27.26387272205874,67.32289646458811,6.641984578575128,5.242486515994705,1.5592396604606786,78.66287596951813,69.44110772318385,2.0,26.101073575334716,25.60679615789124,38.0022811599981,38.0022811599981,0.9816802274262156,2.463598810116131,68.2070701169777,72.47386591940811,7.0
Fundão,-8.013825,-34.895008,3.0,25.911080488710542,26.699690294908503,77.9698467484532,273.3093497073708,0.0,0.0,90.7407956396872,91.08973288536824,22.0,26.20877443617853,26.36083832853449,123.02291043129448,297.90753226265315,0.0,0.0,95.72170090722712,95.66928519979248,14.0,26.35484985140839,26.338912801976928,307.3407756352661,231.58212854663077,0.0,0.0,95.8597428864818,95.6632661121292,20.0,25.15590349627776,24.196321471728755,341.73151299996044,198.6743861946886,2.1677100820477277,2.55564276434985,90.08314475178952,85.00724136620818,2.0,25.39187089820312,27.665582220916345,61.30599327185518,7.1444958261816565,3.2997476208911447,1.8410257530557133,77.30104156301579,71.24342282653203,2.0,26.788391098495097,27.869004115703007,40.30173834980529,40.30173834980529,0.6910281822149389,1.9532666179918596,75.67474904858146,66.83603086569948,0.0
Hipódromo,-8.032014,-34.891909,8.0,26.29932002222436,26.550242354758293,75.32412007111508,257.5628276252945,0.0,0.0,89.20365104782242,90.82304522038704,20.0,26.250941752675036,26.377343111992275,96.58812842124328,321.46642336138297,0.0,0.0,95.2913922835717,95.93617340571936,17.0,26.34348696581731,26.34478128245012,299.6083579328589,273.19666224219503,0.0,0.0,96.16661826092796,96.38049279843304,15.0,25.17707826345047,25.221823538672243,305.8107760388722,201.9502105416724,0.8676681380099076,2.512880347757898,88.69110581658164,85.97652738792742,6.0,26.66927751608403,27.104222299155868,49.509237572717936,8.66546879018794,3.782911808695711,0.2385651140635241,81.20847607772207,79.84499898895538,2.0,26.492561339740888,25.48033955367144,36.28533793643823,36.28533793643823,2.312809303971069,5.784728983293533,64.27167047616561,75.08983014647869,7.0
Rosarinho,-8.032584,-34.901995,8.0,26.73105988365265,26.376577933489784,77.03399498707684,256.3208998596643,0.0,0.0,89.51812708749786,91.75025949190076,20.0,26.21284246655804,26.369083354860845,122.05544979676596,301.30320508523994,0.0,0.0,95.89969924934398,96.14237772605362,17.0,26.364733017311902,26.376814734066865,296.4356673449389,183.122088682972,0.0,0.0,96.09965345785272,95.98033350042331,15.0,26.312896462233173,25.242815801958177,311.07138992980947,189.9407802579189,0.47742366744445,4.935435802361862,85.34296771293083,76.29813606624366,6.0,24.8857814214762,25.83887963860106,60.23862746877113,5.675901865144545,3.212166216464269,0.0347519158752311,80.01959241961423,81.68474240530384,2.0,28.06766755759098,26.90732418177001,29.965696334782272,29.965696334782272,3.187657537042764,3.945702469477429,61.96325437594709,75.34412983691581,7.0
Torreão,-8.040152,-34.886157,8.0,26.454301309591848,26.43072293995732,76.49459340653293,274.22132726436274,0.0,0.0,86.20006453263689,90.08155592233166,20.0,26.2561973273737,26.343925230614143,130.69182724459355,275.4596724220592,0.0,0.0,95.44238573228536,96.03368773365948,17.0,26.36818311061449,26.365194790536865,366.8345320388463,245.98778762215363,0.0,0.0,95.92255899169844,95.83939096923376,15.0,23.86072145868059,25.304376702622257,290.63520648590566,215.3534396832621,3.603579375459135,0.2036749168254097,89.15478927015579,79.18080527020167,10.0,24.78973556074777,25.178468536576688,55.838868883167365,3.7518206998185297,4.027676352632957,1.3319165795222712,82.00723307469184,77.20536240173195,16.0,28.132866687657515,28.254388677792257,43.51278186741861,43.51278186741861,4.469746806487382,3.1849950742799744,70.60536794167004,77.42297148629348,15.0
Campo Grande,-8.030498,-34.888865,8.0,26.988786389772937,26.634754445916677,79.40131441236014,263.76968197037684,0.0,0.0,85.65741379436476,90.2439722057291,37.0,26.26956371558505,26.35954826159968,136.13895398446712,295.0657129353851,0.0,0.0,95.68140532925896,96.28151095548549,40.0,26.347271395423444,26.38190062023191,282.70290486510595,229.2435902114036,0.0,0.0,96.13072938671117,95.91791623062456,42.0,24.49769054645413,26.019232007509164,304.19525524190163,199.8367795284123,3.7611535045121287,0.2247343558819787,83.30643368745783,83.63525752544172,8.0,24.594332882331955,27.876430623909343,60.43064040058767,8.443987083534806,2.7209362517987508,1.371759775225701,75.49641557733459,72.82217985070871,10.0,27.80356838600034,27.157104474469985,42.2417451549977,42.2417451549977,1.462679528170992,2.4923072523104777,70.439107894457,75.10788554142869,15.0
Alto Santa Terezinha,-8.014622,-34.906425,1.0,26.154591169273267,26.282990594867726,68.93680222174723,250.060645236927,0.0,0.0,85.94745718444732,91.77641505482728,5.0,26.24380154430377,26.387705152488135,112.3436365760226,254.7060148255776,0.0,0.0,95.92619101449004,96.27383614515314,5.0,26.359405255640883,26.372132621840542,260.32720672195194,245.7006778136501,0.0,0.0,96.3391587253376,96.00979630794885,7.0,25.594390024280507,24.213725628191856,287.7017483308904,152.38132119379446,2.458482287082454,1.1969118966744126,86.15828368217463,93.80707697065417,3.0,24.88926727280529,27.669553773792792,58.91273351330013,4.4676560412762765,1.2925532295667108,1.1874653634567465,85.7568472762197,77.0884706880534,4.0,26.567064272493585,27.924361076366907,43.39145396120684,43.39145396120684,0.0500148917910387,2.415824987438925,68.74581844994441,71.32314926352295,1.0
Bomba do Hemetério,-8.021108,-34.90675,2.0,26.46745402823326,26.52198610614957,61.6953241442376,225.1068529211312,0.0,0.0,84.63395391622439,91.0956691641618,16.0,26.20646513724386,26.35331596760484,115.64129982316946,330.7389955363556,0.0,0.0,96.47955277895072,96.15113016661113,4.0,26.365273559813637,26.361256928672635,313.44078875726046,213.56304973230624,0.0,0.0,95.89521379541635,96.12022229024764,12.0,25.21123740932548,23.41187204986862,314.89495269254496,157.7485256468029,0.3529539581729093,0.2451359919526288,85.9598960973667,85.25215924831441,3.0,25.924581156076947,26.186671381153857,63.91742627944041,5.8955816045927225,2.593711551044907,1.2425928315598944,78.71330705273071,75.21147084119835,5.0,26.430079010574715,28.67558113336266,43.33212971762303,43.33212971762303,1.8922797078223468,1.1438506471315275,64.44461565461053,78.97121472249674,3.0
Derby,-8.057182,-34.904615,2.0,26.2627224521384,26.22260652625307,77.9217175074863,275.9506776765271,0.0,0.0,91.76332138696225,89.81489265628775,24.0,26.219969637182185,26.362760473108693,108.0619800709301,240.0237604987594,0.0,0.0,96.14877942493108,95.74488257007984,34.0,26.356415210300156,26.34079378230042,289.14964616757885,233.0922367479848,0.0,0.0,95.91183693861116,96.03870613569322,10.0,24.28789494384537,22.91746769651084,293.2281849579435,212.3904957482156,5.488570269725955,2.7597981504516023,86.29516733289616,84.33903006346286,8.0,25.00615690992533,27.277970749377715,57.05522360081734,5.082124843285688,0.4665072936367669,0.7471989220947268,75.84130429876276,82.71413762919502,0.0,26.18810146738556,27.18076784849765,35.164850194080586,35.164850194080586,3.1960643062203173,2.6954248551746183,75.85955349472974,71.24031238055692,11.0
Graças,-8.044831,-34.908157,2.0,27.661087637044965,26.870678570998,73.79092881595612,247.881588974035,0.0,0.0,85.11855869308322,91.44915498331932,24.0,26.16304046384304,26.35334919012664,114.79348711466577,284.9724093817954,0.0,0.0,96.29074135838916,95.95145445432878,34.0,26.345967467993663,26.36420262203462,354.9496678811779,236.25206995523297,0.0,0.0,95.8299985972422,96.27025282713598,10.0,22.41819382307746,24.6669252084591,282.1653084412287,180.01093133723913,0.4257817959122677,2.0698460385168302,86.71997696136604,83.3660102257164,8.0,26.477885570782327,26.713384797955374,57.7125094027676,5.901436693266829,3.276823572399304,3.848860704290416,75.19496653399028,66.26733065008968,0.0,26.62843078621587,26.597960242913302,33.13133874651342,33.13133874651342,4.594042021651134,2.2598839330136657,66.5602157186839,72.3943886181567,11.0
Espinheiro,-8.044208,-34.895236,2.0,26.526692133451995,26.96700764217574,68.12156179258749,287.9721110724339,0.0,0.0,92.71166460623928,91.39210227157405,24.0,26.208519402922697,26.35331349483173,113.86369582862456,206.60698237299408,0.0,0.0,95.45829436333136,96.34973589954012,34.0,26.367677957044943,26.36579269062636,307.8638119706413,185.97378856530372,0.0,0.0,96.1206253060076,96.1343833053833,10.0,23.64699654590232,23.801625544156884,326.4920921227427,179.2756998025287,2.775783475087933,1.594391794137057,87.9550770074611,81.44803180826258,8.0,26.2280666397054,25.67677747640082,61.00560375969587,5.878259498170228,2.400424109400446,0.4475528222300893,70.37846573537219,75.28457297869139,0.0,27.181628502448387,27.983673164109817,37.3689532308585,37.3689532308585,2.0230232885195507,3.7166467064755535,69.00966837114053,69.64992307984595,11.0
Aflitos,-8.040293,-34.900241,2.0,27.068786572266305,26.3489737627714,70.86745035736524,283.13008322366784,0.0,0.0,89.11137180489808,89.78395409307903,24.0,26.21014019650409,26.362689528281965,109.866476227129,278.1128096793417,0.0,0.0,95.57576434534552,95.82771950183584,34.0,26.3530849968688,26.377055873451454,358.2545085199975,225.7062005470881,0.0,0.0,96.10660145855464,96.13955565559664,10.0,22.677614573524483,24.73296893659391,297.80183068035313,233.8308276943729,1.156641891053006,1.1202280399323867,89.75241690817809,87.33775778696275,8.0,26.623473223216557,25.159440127137984,61.854333223997,8.441326527941193,2.845122972197442,3.3768792464536403,71.82917779517636,76.27630774787454,0.0,29.09268639298816,27.714500784734188,37.944101407962,37.944101407962,3.365405854220909,2.9710799964877697,65.89476953283817,77.96320612438049,11.0
Jaqueira,-8.037939,-34.910315,2.0,26.16570730388798,26.42519692573661,68.82731837638079,262.15435808786026,0.0,0.0,87.10326646149663,90.89604034356287,24.0,26.226231539758416,26.38420928948231,116.39700052799007,292.0839384706284,0.0,0.0,95.9342108241431,96.00309919604626,34.0,26.37015661517877,26.370177797527617,291.60668137470384,265.76834128158515,0.0,0.0,96.53694444252936,96.2483054640266,10.0,25.835022418219623,23.10450393490457,313.71388952792006,159.1484929429254,3.120876849881026,1.1804746346703572,89.42548975257017,85.89265153692638,9.0,26.14496841811803,27.106951596732905,58.86448521755264,6.87486469327782,3.142402950532386,0.1043243880739681,75.07514566832576,73.22836781891353,1.0,25.27120750164865,27.704427514662072,37.47784367288816,37.47784367288816,2.6038391578712385,0.1437071843737412,65.95991062135444,77.63523861456302,4.0
Tamarineira,-8.031236,-34.906219,2.0,27.246380788167198,26.863282720735,81.16280313117376,307.1284452948055,0.0,0.0,86.41136835540085,90.09514951898852,24.0,26.247198484385663,26.36167176411084,124.76959246714463,307.941907777754,0.0,0.0,96.007838643587,96.05783797650592,34.0,26.358210900750944,26.357742513377936,331.3742013595875,218.7715853380612,0.0,0.0,96.31215480677714,96.1225837534659,10.0,24.659998710797357,24.251784342314814,323.64341484068115,191.8028776709833,0.369754234138038,2.8443483519441424,86.77846265264068,79.16302637075297,9.0,25.36761013657383,24.721381537613187,68.37461276950489,5.060551859502491,3.0441990138470683,3.579744876617716,74.83998205659343,73.59341216132921,1.0,26.486594877007228,27.428642328548232,33.78505155361493,33.78505155361493,5.103715139931495,0.7396038670550111,76.50176435512523,72.93637389909686,4.0
Santana,-8.040225,-34.919385,2.0,26.85210134249776,26.542913093260992,77.57173125401927,279.5970047465021,0.0,0.0,88.22079576935195,90.04474616178517,24.0,26.240528831984957,26.33764196393327,115.07593432319725,200.1473262395204,0.0,0.0,95.60842941079804,95.97072431832308,34.0,26.34924456703521,26.38274033292248,396.83476956296073,235.6582383081769,0.0,0.0,96.14705072797884,96.25399584004045,10.0,24.47646327605882,23.915411803848446,296.9560829724917,175.78864421221647,1.3080392598825836,1.6334925854456468,84.81562605557214,84.65419374825274,4.0,25.885830979905407,26.03744220970809,60.48122825144065,7.764048658721287,2.195932720926531,0.0976706602235086,75.70636203572296,79.72002445384548,1.0,26.81987006479212,26.135697895530427,36.56394272945057,36.56394272945057,4.209356785431655,4.088938167169319,70.11015394868845,76.40872738647285,5.0
