Bairro,latitude,longitude,cb2,t1b2,t2b2,p1b2,p2b2,v1b2,v2b2,ur1b2,ur2b2,cb3,t1b3,t2b3,p1b3,p2b3,v1b3,v2b3,ur1b3,ur2b3,cb4,t1b4,t2b4,p1b4,p2b4,v1b4,v2b4,ur1b4,ur2b4,cb5,t1b5,t2b5,p1b5,p2b5,v1b5,v2b5,ur1b5,ur2b5,cb6,t1b6,t2b6,p1b6,p2b6,v1b6,v2b6,ur1b6,ur2b6,cb1,t1b1,t2b1,p1b1,p2b1,v1b1,v2b1,ur1b1,ur2b1,predicao
MADALENA,-8.05377,-34.90835,19,26.56084470145358,26.867554411638007,38.39741521119901,73.99525389742261,0.3486429489776002,1.1429298398757208,68.37494487986075,74.39896425365198,17,26.872081466701264,22.80110129131325,89.27329354144001,315.5384692046791,1.375793726037938,1.0243869325746786,81.35549009843544,88.75188184576824,3,23.378505296219004,24.86836309126423,159.74839524910826,40.98860705231379,1.9208595457855644,0.5894122250527458,85.40893280953291,80.81666605060826,9,24.691227393501016,24.566071056780963,26.369757921919177,16.91927297642186,1.5222355641049496,1.805173457326701,82.59974666033476,72.19916897152949,4,25.308880541872977,26.558895030083647,18.229448676092023,129.25772642323278,3.91529740179955,2.8089704218198346,61.084299394302825,63.10143926720547,6,27.533906766658827,29.251994521746,8.31129432192784,8.31129432192784,4.532761304956774,3.5677511123056607,72.6644033259156,72.20937991986115,9
MANGABEIRA,-8.0244,-34.90296,5,26.782985915019584,28.21505938959725,49.33559893203972,196.14022647803225,2.800557566979386,3.490834289733505,75.3242105202579,73.62735062037336,3,25.049575943872025,25.014804530860708,247.15651439261055,282.0322191948936,0.7856231548241221,1.7925621949979835,80.41074847167727,85.30788816460058,2,23.64627036365367,23.74247226532956,295.4399803409368,45.25494120310949,0.2220044486459493,2.321799244714892,86.0249508345252,80.78629496909001,4,26.673509554983287,24.775150031603605,67.02249731186839,42.81464281408843,0.3386954289408517,0.7051505769284323,81.60874722286857,71.04911189165628,0,25.953947833743392,25.913371970468933,2.4791948387269187,38.009042767511936,0.7967807000112346,4.641866581706634,70.31213313657094,69.52272436927845,2,26.891840841636814,23.99446314375763,39.96319885649392,39.96319885649392,4.514369469923307,1.8103858426377384,74.51530156652237,66.00615827629693,4
MANGUEIRA,-8.07673,-34.92049,3,25.17018431136478,28.40368683827182,74.9633334201107,78.18025418274621,1.6182732376429951,6.625958673067586,81.62106530337552,75.69723046559122,1,24.693370590205287,24.047945255680567,145.8285363620336,119.33710089872253,3.407121059186987,0.7752378129428157,81.05366727024177,83.72308540728908,1,25.266434571595312,23.395716473061672,267.15048279984234,49.98974063066208,3.297161479659507,1.847426481330639,89.85538369814095,81.30144788248846,0,24.896227384553494,25.72643004156302,23.654799524299044,23.204910780965456,3.44427010098115,2.0160094584467028,83.94146157775002,76.63772842676879,0,26.50684630834135,26.7107463465751,14.449190334419136,81.64536027275494,2.2904814878291786,2.3569573851303653,71.7665161308999,67.70925173190085,2,26.185900535289942,25.343802768352894,31.38931957972573,31.38931957972573,2.8051774437294448,0.9323792535571728,62.95924566349777,70.10490217742174,1
MONTEIRO,-8.02634,-34.92878,1,28.02757721674516,28.00697851431783,54.829251896751394,91.34280832637228,2.0944654068884394,0.0683221386050154,72.60963263564402,79.07968464155046,1,24.699049378738728,25.594941493739334,151.57472420302696,200.54839372614703,1.0584335107217375,1.689427018980583,82.6189488434917,87.93203457580978,0,23.40868274040541,23.98508967797686,105.09449221065172,83.3277734368649,0.4802212707553406,0.0565709501716578,83.88545236445492,80.89039148171398,0,25.1644899290668,27.458951135248515,85.1060457757091,7.271906803120473,2.9623613883638305,1.668197218543982,78.39033441827632,85.58630514448328,0,25.28099473338803,28.633104773116383,41.6037873433595,42.43701136937976,4.33781182721168,3.811117262794582,62.48662449316451,67.85518423094706,0,25.80696925531905,26.371282434381584,1.2740128926746834,1.2740128926746834,2.9128897863395755,1.9344897782678816,72.71659916805203,67.45536789987733,0
MORRO DA CONCEICAO,-8.01929,-34.91449,2,27.269930335878925,26.080453671889494,35.760669842652874,105.42682700773396,2.555801060485911,0.5862486216282713,67.60984155868042,81.60701600492011,1,24.144158374822663,23.922222691298337,120.8169935820216,305.0301330384705,0.719026028721923,2.881727582602553,75.86642397081393,83.91158646719325,2,23.101957749765923,23.44041393007837,172.29934618517902,63.833542828886806,0.314070451984927,3.2157208066514844,87.319076704849,79.27660087115935,1,24.683113939800062,25.589859767009536,85.91416874560849,89.32654889298789,4.008209908401758,0.1988735113333406,87.92967565617487,71.00264565942763,2,26.56756746837264,26.23574569276048,26.4513442251146,57.125461792752645,2.788722845093675,0.2582033020285124,58.667285103191375,74.87898983364971,1,24.97661021482204,26.20295248235711,41.40385735306691,41.40385735306691,2.325822745567862,1.3316885085855212,75.47454393376903,74.17765388676928,3
MUSTARDINHA,-8.07236,-34.91851,9,30.191196295867154,25.665159248165907,18.993187428350016,87.91800722748819,1.0813072115653055,2.0572491110969726,61.84229407282903,75.72759461359176,16,24.36659602651888,22.22936326664225,126.05304660512492,171.3159104207801,3.0745900307419225,0.8171563923333809,85.26864396357256,86.46401004812805,3,24.51256248044328,23.248770047812226,177.1439236112725,57.29586022868771,0.0214649210660839,1.6667125567168626,86.78365445304486,89.31364050740383,3,26.6053483245194,26.8864742013398,63.55833676853553,32.00870972130701,2.5457583723452526,5.613649018091381,87.80971713755007,75.51973430496639,2,23.993695920630127,27.59827790478167,36.00492599119445,1.1807036481135214,2.5433258865515693,0.3487988898145717,65.30736508241789,65.14085332378747,1,28.91460113472329,26.088201982833617,47.17005033311712,47.17005033311712,2.9142550131061995,0.7737677913003979,68.77284816943218,69.21486571949808,3
NOVA DESCOBERTA,-8.00044,-34.9304,25,26.454027792436857,26.801626009132463,50.34316986878266,56.78996298513296,0.0406675627224673,1.4936643213775715,73.90827108386435,77.51618644507548,10,24.416281007136764,23.60772003973026,145.5962566216504,144.8170573153838,0.6939864156436,2.685560309875899,80.76956289072855,88.7503721251569,13,22.92571018105359,23.52155587346685,97.14830519321404,100.2356924047358,1.465359609731614,0.6246598672090399,86.14902066098816,86.79783711396666,11,24.06929770268552,24.859350263986848,48.21483628817218,30.447710002649764,5.433748685078696,1.995571249673296,76.79008576333035,81.51968554906459,17,27.73806913065814,26.58205928286427,36.703119987251725,70.52840838336927,2.4094391460997,0.520889350621045,69.45631242020755,59.575810144243874,13,27.042706156552907,26.933391786762535,10.05887748325022,10.05887748325022,1.7284548148381496,0.828463643647882,66.76850098333692,69.5078063760284,12
PAISSANDU,-8.06284,-34.89875,0,24.902388949477334,27.115287697511494,36.26650602249061,32.154840484372464,0.4129308923730344,0.5819652884332573,71.2387303734529,79.44943007596194,0,25.51649783680641,25.446019896723,114.24422214229288,298.3506439634694,1.5734229045035606,1.0611068151106864,83.0800864527406,84.28228882372203,0,23.87930692610165,24.62725970104997,147.3226770303461,70.20003845813058,3.477775570144251,0.6796419272500722,85.93109383042358,84.00765721544788,0,25.178741125404752,25.936038267176468,39.423307678502304,30.69814192118128,1.197243719084267,1.7243096125035542,80.23429840917247,79.02510744962272,0,25.01148369879125,24.746797328747625,30.50260293099556,35.82535217524881,1.0614434817636411,1.9775720762823417,65.7082361962525,73.05922818824516,0,27.04365406536716,24.78763794951268,35.9499927993984,35.9499927993984,1.4333257993054234,1.686515012600431,76.97535820905362,71.54422213786225,1
PARNAMIRIM,-8.0339,-34.91038,4,27.08645458577608,27.752893179721024,30.451460005473407,74.62685089108462,0.7025137422853762,4.804566885535235,76.85469131841919,71.73239209726032,3,25.920675899365705,26.306825690304617,109.71699952284422,158.0352724093811,1.903402256261447,1.0304307191784636,83.64208464178905,87.67820242049704,3,24.61079616876204,24.743206792181788,50.95500878928159,56.88532780088698,1.7364527316906442,3.05724663927959,88.45376055238036,82.008297164158,2,23.691850634452702,25.758626154836453,28.19425331389497,46.945577396721504,0.7822060856877338,3.3446006200956715,81.96518598354285,86.21988129265212,1,25.496251336330527,27.41321890872134,42.64821366046485,27.0688225189707,1.259841660315494,0.2024634485235443,62.55600328490542,66.56957406561263,1,27.0805716083955,27.410537499638927,27.40789583519816,27.40789583519816,3.0150539931028515,0.2683812249250006,68.00177155892507,67.17659274188189,2
PASSARINHO,-7.98182,-34.92316,11,28.308810065226517,28.345458941924967,43.75185596835807,117.13021374331323,3.085319838661342,1.0451549352326774,74.2573669900909,77.26616678894607,7,24.388790096706096,23.24362476272011,192.26631758204604,111.54659138629384,0.1278811563247563,2.598065263253207,87.97588335757804,89.18977899306215,3,24.71419293318336,25.633358706256125,379.1892216057886,90.55429333934867,2.2820101056812474,3.907878553760401,89.64822360745801,84.04178255977605,5,24.004913406431285,24.91600725828058,0.7028099057664008,47.804670401481616,2.501580850698143,0.4327654204471647,86.01908222367614,79.71540579521933,0,27.00817580000855,27.443635772499658,1.5884499798713705,105.992584663406,1.223061991611036,2.48447151708257,65.40547557060654,81.70169369780719,1,27.533030754680187,26.79443702637494,113.73750490095506,113.73750490095506,1.3215444861537318,0.79851583778275,69.8292295168316,66.15526059644534,3
