Bairro,latitude,longitude,cb1,t1b1,t2b1,p1b1,p2b1,v1b1,v2b1,ur1b1,ur2b1,cb2,t1b2,t2b2,p1b2,p2b2,v1b2,v2b2,ur1b2,ur2b2,cb3,t1b3,t2b3,p1b3,p2b3,v1b3,v2b3,ur1b3,ur2b3,cb4,t1b4,t2b4,p1b4,p2b4,v1b4,v2b4,ur1b4,ur2b4,cb5,t1b5,t2b5,p1b5,p2b5,v1b5,v2b5,ur1b5,ur2b5,cb6,t1b6,t2b6,p1b6,p2b6,v1b6,v2b6,ur1b6,ur2b6,predicao
Peixinhos,-8.019429,-34.88123,15.0,28.103945403385563,27.35717844958297,31.312353861639632,13.250317610333388,0.0,1.0543522147530555,75.49208240287233,70.21135903477894,13.0,28.62372677934204,26.873596628738504,84.95121530452406,17.273440823335093,1.415723256703843,0.5299609949106036,68.90107055617602,83.92080705241206,4.0,27.096050452426702,26.51771903890008,112.71700082952272,24.164049770446823,2.1605286393152765,1.2513723297194068,79.23765124003684,75.8996614864828,30.0,23.27282330318768,23.24248906772539,170.4065819617545,0.4680178611431138,6.315927353096732,0.590886378127677,76.5678104830902,77.3653986401798,6.0,25.94932263961222,26.658344654581715,25.146775620436188,5.412288977528875,4.316871868549958,3.3701085754118187,61.26095299787591,63.677568919294266,6.0,27.66421835985333,28.193520141539484,12.658901335089606,12.658901335089606,2.735075194336337,0.430320731402108,59.9042947245568,66.41158001536132,3.0
Arruda,-8.023886,-34.898349,3.0,27.28371053570709,25.52477897971146,28.57391768065471,19.852629092617885,0.0,3.0906609644685457,62.339982078254,71.18629147149217,6.0,25.853727176257244,26.735498543989795,87.06297668948689,14.215848354731987,1.30553557378979,4.117813112922679,80.96729198218299,83.08581026059704,4.0,25.88431728621603,24.120573748646507,120.62707931099136,170.24680542118733,0.8291298514563914,0.7605921986924631,83.80030489075875,76.87171968177124,10.0,24.257957057914265,22.411140580696475,93.9710190676908,4.92028951059454,2.566556007297391,5.106699273916794,82.67274876756815,70.74694378701972,6.0,25.809229194460936,25.001479101512444,18.915220362010988,5.145749684642488,2.3665828181650097,2.080844836918888,69.8143371472789,64.14104041147358,0.0,24.944326688010037,26.668111113557146,1.380194517441259,1.380194517441259,0.561001060937335,3.906483160377231,59.31717324600598,66.8761623525357,2.0
Encruzilhada,-8.035063,-34.895056,4.0,27.677830155969684,26.168251282194124,20.39338583570512,24.295635501354344,0.0,1.9803493428360837,70.10473360642922,77.3880827771768,13.0,25.380258518483487,26.36634456797361,192.726285047892,14.34426846916852,3.0797926092151107,0.9664189903006944,73.21885874492739,75.9799261318846,6.0,26.0119804517772,24.84710138691124,47.89798324750603,229.0455727268701,0.4220365564988686,1.6965572514835494,86.04645916073287,76.40731904634589,10.0,24.69260410682139,23.730543968968075,203.07299790574825,13.173732763079377,1.83228684612377,2.213878218926941,79.51434376584773,73.34124852703606,6.0,23.205843304446525,27.55804794577243,27.11123819165266,1.6854073844115351,1.7328860419405336,2.567883203782304,64.34512138871433,71.25399503023488,7.0,26.22300286053426,26.612693603324868,6.604401438189414,6.604401438189414,0.8911949359854732,0.3672745153524195,57.995140197329256,67.05811044335877,2.0
Ponto de Parada,-8.029623,-34.894524,3.0,26.5711548793728,26.93076193696306,16.90019947074353,0.374391246425926,0.0,1.5391899284114992,71.0334502929121,74.64640224686576,6.0,27.610473226853347,27.72748675262132,109.62716029025742,15.998106296976731,4.448861382978214,4.349804073901677,78.40856992149483,82.72555292489386,4.0,24.921002163747527,25.29449559365389,84.82952322826695,171.37424384377283,0.1129675886184706,1.7711463464651578,68.5446006574782,77.91615772108109,10.0,25.62199627065453,25.237822880593583,94.6018459331608,37.3233406626356,4.182798742814208,0.5170275229905585,75.33844865117514,68.97913769742307,6.0,26.552092740911213,25.608231777591552,8.689100715298533,5.920142853740281,0.8393306452746997,2.372536861184974,64.22830609917783,60.18840223909829,0.0,26.40336580149793,24.89245479818207,17.36843034982033,17.36843034982033,1.7676075940483638,0.6200117119796784,57.718345457855605,67.63343291597646,2.0
Fundão,-8.013825,-34.895008,7.0,28.7696321165543,29.087652858743688,31.819063807088256,18.28741841728097,0.0,3.8728943363086152,68.38264719855032,72.2775596538182,6.0,25.56401950098384,28.023821875623884,171.0282006834629,3.950693423583992,2.02348958628721,2.1814183227763317,75.63166796085747,79.82629974552006,3.0,26.1696907880394,25.826167175060725,1.1565497669972018,293.3983134498502,1.2016468333174912,2.8090729408349047,80.77917115075701,82.557972218796,5.0,23.3718162230804,22.839211282920743,200.2045200618079,23.68979390235441,0.5818947596288503,0.1622876156490078,79.00561347717657,71.52903512798899,4.0,26.17464373302096,24.452927475474453,12.645014204714286,2.2815380775004344,2.868183239498813,2.1981399767311305,66.29742669148618,55.6399043655809,3.0,28.29161580401975,26.30641492674635,5.542729468698306,5.542729468698306,0.469925680713676,1.603101487186671,68.11368209668598,68.19957812360175,4.0
Hipódromo,-8.032014,-34.891909,4.0,26.900124571707583,29.07209875799216,13.444405189410396,12.179747373820984,0.0,1.0641321963596442,71.44625094068941,67.49067822881828,13.0,25.38811663678397,25.718071532117623,48.582351596502384,9.526539973296082,0.7000454942954246,3.079547337313565,80.11624399508447,70.75846869014465,6.0,26.041142588522675,26.74306985424036,39.8553448597598,17.68277581111981,1.428504278209151,2.1290976696238406,75.11750330192616,81.40390312945554,10.0,24.043059455816746,24.92178581254794,69.4541286684362,65.11109689535922,1.005817123189285,0.539835442900787,77.32258629628623,74.73492377907245,6.0,24.7869166701706,24.491838618435743,30.499283119928087,1.338613656467305,0.1929742269794594,0.4006570089782102,66.67256183275387,62.7670557289076,7.0,26.83970542424376,27.68541094432306,5.951318153261146,5.951318153261146,4.724908594598304,1.2720997613787606,68.03775843588225,64.03373564802263,2.0
Rosarinho,-8.032584,-34.901995,4.0,26.92051922366758,28.049844428115158,12.032771930375285,13.271972379066176,0.0,1.8945261577689856,66.3604220645816,69.02562282034367,13.0,26.573340018396244,26.176548859577395,123.93840127029864,4.4842164623636,0.1849793941116524,0.1640626530297926,74.80142798805095,82.06470182143511,6.0,26.556756761652863,26.1213625389466,42.97005329461331,167.66864986624924,2.293194777791728,2.2011858966756552,81.80077095398447,81.0422906912095,10.0,23.174006150406424,24.39791684258887,189.85803909537927,62.14305096045895,0.4944648149723435,1.6759458890608632,80.99084999048048,71.78630216618856,6.0,25.070269647921275,26.90247339882176,0.870224274115877,0.2238803292650057,0.1323615683008705,1.589165345191665,68.1181367443009,65.01465603800087,7.0,28.049683458749257,28.50547237637668,6.003100905948448,6.003100905948448,3.737362604096259,2.556959435580656,64.77159408868954,62.33744039215559,2.0
Torreão,-8.040152,-34.886157,4.0,25.657873308069394,27.61782448258164,28.99604630711311,20.519585468855595,0.0,0.0911275254344048,76.15843191286338,71.09773439108467,13.0,25.725505735917103,27.28970002162387,116.13091978717412,6.845951857352452,0.0117418023861353,3.1592949308481706,80.7158247820162,88.3798411060483,6.0,25.91388745418808,24.72226476202705,89.30250782721255,163.1403475467341,2.922453823804449,2.650923597344476,82.07446155718233,76.56372139962393,10.0,23.733645071253168,23.914605376419967,51.75748472939239,41.91578193565385,1.178556959854421,1.2609516992578027,76.62768876452341,68.11662969393115,6.0,24.74182146507109,26.288072633136224,11.21381671719094,5.919547847026059,4.211422415485513,1.8093565048885007,67.01765132107182,63.39353431366006,7.0,25.061466782911115,25.426525719626262,4.4931383386065775,4.4931383386065775,1.0306589521761629,1.138208014057884,58.67109039762881,71.1028683312272,2.0
Campo Grande,-8.030498,-34.888865,11.0,26.542823134958716,27.312571975870554,22.94609898075915,16.757799670637105,0.0,0.3211494772060133,73.97843672110277,76.3607709420209,30.0,27.15939632116044,26.328015444109457,80.40575189261008,38.21767372135444,2.673714917544583,1.9669798492870227,74.53640410981936,77.52887720751093,12.0,26.3451100235452,25.81824048936891,60.00187839376492,87.25934725654139,3.453374694095352,0.8971564624064533,76.7155253207705,82.17589467638454,17.0,25.81971361750302,23.029691432483084,197.12488941122183,2.7112861911360646,0.2426045758419091,1.3474919792558462,71.56169286216655,71.82152171890367,10.0,27.70978829533159,26.63953494494378,10.443143707204817,2.5278973481666207,1.31551030624794,0.5027718023264567,69.1856347279224,67.9100773780783,8.0,28.60807384551822,28.47229032483285,8.603064176298455,8.603064176298455,4.443544082309478,1.08082496549405,65.41323223376517,72.92945965930156,2.0
Alto Santa Terezinha,-8.014622,-34.906425,3.0,27.442950244834588,27.54662216919721,11.064415403991324,20.78043881570208,0.0,0.431369524800957,73.04748936185013,75.92265470507714,3.0,27.230767437224333,27.45371515723288,151.56820878316822,19.129138261770677,0.7499777347450576,3.9531314954835786,84.48558454544322,80.79932849495191,6.0,25.665075408697128,24.265462300056868,64.47346975498381,223.83474365005827,2.7199783509480544,0.9457940507891868,79.30142281912823,78.53855163918332,1.0,22.17436979073693,24.88116949153045,289.7063884175915,22.831872449979244,0.3724741999824517,1.3810387684673358,76.02190858647647,72.66083660680269,9.0,24.2523405190892,25.94159230918943,20.850349955951884,5.551005582706585,4.0420669722308205,3.6038961294766487,67.80397371362547,62.46494459183323,5.0,25.97122600526153,26.67336731133566,3.995778578113263,3.995778578113263,4.269607099897047,1.0729906927442323,60.12646277755273,62.19536881201117,4.0
Bomba do Hemetério,-8.021108,-34.90675,5.0,27.36428354807224,27.768973585174574,13.27465384668914,6.108848779628051,0.0,0.796322189440583,75.97488197665075,66.91696143612225,10.0,27.121747318328477,26.846796040274103,101.38179586358343,58.20073933022452,0.6218131615557085,1.502367053691665,77.23394878724002,84.88840537464863,6.0,27.263623903866712,25.04146026008617,0.7567045780573238,107.55302943255366,1.8395835394418736,0.3580547049533249,79.08791950179646,78.63251720166399,7.0,25.53089624744567,25.1675663142187,74.08074022268664,29.74795444923837,0.3352540538136843,3.502544582437954,79.79411551737985,73.32186705947706,4.0,26.8610936014038,27.02296146168372,21.90671300744703,8.25255203783444,1.4729258740703064,1.8381532030317496,63.93709797616797,68.33334858787335,2.0,26.46238134200072,25.83350225189252,12.666143663326196,12.666143663326196,4.023866387065803,0.1519109643479059,58.180654967812885,69.36810349856526,4.0
Derby,-8.057182,-34.904615,0.0,27.036510860704848,27.85821649445268,4.287054343234757,17.86074535044513,0.0,0.8673870473050223,63.80083582547877,73.44633444315951,1.0,27.69922004936012,27.672173878332924,90.72259771970934,39.00867392132551,0.3919370491239216,0.0068137576093045,75.15060693381695,79.63349973342689,1.0,28.94046045176412,25.695382654525748,0.3785889390465797,115.79261599982996,1.2087504185447504,1.5805514090342982,87.5898078629185,80.22831100420223,1.0,23.250532789816248,22.939775895362835,88.24311226575308,5.0749716233420585,2.1866262404471164,4.0461493926841445,81.29871419101197,73.82046781629239,3.0,24.116645307060143,25.34954965899949,10.241561305726716,6.139851222028295,4.590709993298157,2.927551778432754,66.98731311226257,63.306698932926864,0.0,25.53326217604564,28.54776083518789,10.917443793658004,10.917443793658004,0.8438802726268956,2.671797350224801,64.48802173476506,64.97103982907775,0.0
Graças,-8.044831,-34.908157,0.0,26.1283463400959,27.713229766745098,18.649661704265917,15.334417485515118,0.0,1.037461498319986,71.5041739493082,73.81355358395297,1.0,25.187306429548094,27.589905510653598,10.037198505607591,36.29005120207805,2.859569383491901,1.5844286424440572,82.18008366506757,74.26818932474879,1.0,27.540669602426224,26.77510929296161,60.47997053707502,94.45117863477633,2.707326807479664,1.3631432696600607,84.77533400734382,78.55215408492997,1.0,23.69063780288764,22.41478509931183,82.95057329386499,69.10590333508975,0.7100429351740525,0.0087155989953398,75.75125703477889,71.51189919484979,3.0,24.49157298945717,25.795374141621377,11.026578146642132,5.012825347801565,4.555853596934721,2.1087574916142446,60.21282668538868,67.53876299026855,0.0,26.77621618685828,25.84504397615757,9.639730959519586,9.639730959519586,1.3446754638881868,0.3305092141661723,76.80534836129382,69.38923656014201,0.0
Espinheiro,-8.044208,-34.895236,0.0,27.080022044323368,27.69847662997929,20.580647293451687,7.254567682603943,0.0,0.0930532442448415,64.41492774435511,65.32997678800062,1.0,25.63564727801804,25.744443759951142,136.71185415669177,32.29743831980342,0.7229121130037794,1.2977587653294962,79.14589784388198,78.00023202579497,1.0,24.69914541437676,25.7640623213096,148.6021401293986,152.1885068807267,1.1958619928153518,1.907451627682841,83.651805394666,76.14005201688515,1.0,23.441624493639075,25.42816492333855,159.39969560543784,36.72248867447876,2.441507620977885,3.641056019641655,81.58112090870094,72.22735858451311,3.0,23.765903030517173,27.52937114562458,9.185380854159002,8.674212387464392,4.68748764558744,1.7654657893607468,70.7667615776012,63.688169578821,0.0,26.203504324004765,27.292280061637467,7.336347872156696,7.336347872156696,3.1877433531826083,0.6875598543337382,65.12714917307213,57.15558569316213,0.0
Aflitos,-8.040293,-34.900241,0.0,26.54772377348925,27.63052245694091,17.350605016167602,15.387243376813093,0.0,2.7292737606017123,66.52444072300005,75.0954345277469,1.0,27.69810414773508,26.784592939754408,155.5449999906707,19.15500360057245,1.943255110250073,1.884538284513635,78.78902487187507,78.23360211431957,1.0,24.82807471116046,24.32091577370047,23.00203684170208,141.94063843800504,2.092849777203845,0.4512020394941333,76.0764516927975,78.7222674709693,1.0,24.404305022142477,25.189306593197884,30.540800483677277,40.83799937665586,3.121829907087985,2.3788625086602897,78.0765103981955,72.11958737769291,3.0,26.889309770570065,26.461620294288128,7.899149858672679,6.199357851255956,1.0888872588455998,1.3767924550955086,72.10552105354905,68.2200469314844,0.0,26.846741890383456,26.63135894627727,10.494696719627772,10.494696719627772,2.151103510028432,4.4360779708076485,60.65365589242473,62.21122873774887,0.0
Jaqueira,-8.037939,-34.910315,0.0,26.08887580429015,25.919962319232937,16.96524132508343,12.024983937395923,0.0,1.838462828079937,68.54644242028972,64.67957000066178,6.0,26.709824380634725,27.44832466030665,135.80964956128312,21.598587704663444,1.4461037193620505,1.5396471628119,74.57896712763059,75.92228865148958,6.0,26.243190689537077,25.35596836699596,86.12325415680726,199.4379112189848,1.15906875989179,1.9695976011968963,83.09392662103434,78.00494098683205,4.0,26.29620215014056,24.006000191789777,258.8922157641283,46.40402438912867,1.65387134082917,0.0767383949377205,78.79316237132294,73.75675665374756,5.0,27.76852188010988,28.34617967918111,13.38976362035398,8.039654689632025,2.619145134768316,1.789828109448795,74.3714897039313,65.09793034231679,0.0,26.192898623662664,29.05311973264193,1.851071941752089,1.851071941752089,0.7553089709036338,2.8478576578327006,73.25519691613029,64.91519936379129,5.0
Tamarineira,-8.031236,-34.906219,0.0,23.83155361681483,29.293598775977948,10.17931206748327,5.458948526136748,0.0,1.2797105389545145,73.47405849640185,72.1351842383347,6.0,27.58475790336924,25.559024475243834,22.88079722046892,26.352361775625354,0.585511235894767,0.041383206059228,70.73852874236468,75.52175893610767,2.0,27.624424324532928,23.41393559063409,162.35744403578798,227.75804484394388,0.7906445175081604,2.073234033439483,84.93823753332154,83.77707185508044,4.0,24.6333217851963,25.73387434148947,93.06940042542028,9.359253643243786,0.1661708096201819,2.1472317578377904,74.45260238148666,68.59420875024188,5.0,24.16766395330661,27.30231782230704,17.73125020503179,0.2103545981933594,1.9776503348425445,1.0313863562821357,65.30923840621627,65.9840469865958,0.0,27.36602627953032,28.670434914539367,10.692223583042963,10.692223583042963,3.770473337958904,5.016857607786662,74.81758727988257,68.72773126427504,5.0
Santana,-8.040225,-34.919385,0.0,26.19814251598498,24.68610772529625,17.063065303090312,4.044481600915212,0.0,3.317192413622092,65.33667609491692,76.44596601503964,8.0,24.86690346803717,24.600730966412744,50.56231491073528,15.930434746944274,1.40124507100548,0.1454755700541623,76.10524737522618,73.19712971102261,6.0,26.312550133039707,24.657701278715862,54.00926227249184,211.17506517558203,2.597188209073071,1.869970256099851,80.87270056291891,75.61877754269129,1.0,24.939793961279577,24.200004013362435,123.64756066848084,43.51735384480638,2.8338356193223286,1.6356683296585603,77.94250087750153,77.2818187617173,1.0,25.81778986681487,24.37971627853855,24.193843956267624,4.855421518693652,0.8539253629593212,0.260100615865831,71.3202583503412,61.88657386366644,0.0,26.577703802082425,29.05297430660516,1.3155569576971544,1.3155569576971544,0.4411736470400562,2.896045907095566,68.8322496208463,70.52203260857621,3.0
Parnamirim,-8.033829,-34.915506,0.0,28.399342435458117,27.899122899905173,16.86087203635998,19.121563735033444,0.0,2.87217619169461,70.32710618616761,74.32786340621793,6.0,27.5533206899924,26.294623427219232,131.43195823491791,21.91592877099318,3.086892169707343,1.1728675744818595,81.61346309165431,85.45336145531923,6.0,24.28282163810389,25.41906145632709,23.30464632361897,90.69893019571532,4.093288268228539,2.4635221643280536,89.19756774201515,79.74751274153273,4.0,23.3245577910315,25.16286477081773,182.35080793568332,22.286327999344564,0.571010101554053,1.197758902547481,75.3050338456774,69.39955285122463,5.0,24.01626609967913,24.40220350319473,31.69637559234932,13.752187211017992,1.8140020634129104,3.538304525412141,70.90178863017782,59.41999762117684,0.0,26.66771053084589,26.88956170523108,5.645365124407148,5.645365124407148,2.4771853406636697,2.2542626762910327,68.59720975513949,74.51551685214629,5.0
Casa Forte,-8.033714,-34.9232,0.0,26.28175840032329,29.5271719139501,15.762964777236029,11.744709681766224,0.0,0.4732451769156005,73.6870089410909,76.23757549917094,8.0,26.121358265869382,26.370251082654185,158.9469689745669,1.8499251701954973,4.13692234797021,1.2277432751011164,79.43153571051603,72.23594763830089,2.0,24.36807083917933,24.594579093449504,2.2789343695364157,43.5370699655554,0.7959613186312511,2.934398080279266,80.37597307792252,77.50700095295443,1.0,24.341078252568938,24.39707231243728,205.0800948903839,27.581046009848613,2.895413129085747,3.838067301024411,78.88440796676342,71.87608500921175,1.0,25.396029947332497,26.392616914251064,14.639307850212862,2.746063151754768,2.24103606046976,1.763475587874605,73.19194740412203,65.43515908874288,0.0,26.050650008238488,25.941702521049635,4.153121405197049,4.153121405197049,0.1884011536816237,0.8099330692869123,69.82593739368548,63.21213257057333,3.0
