bairro,latitude,longitude,ano,mes,umidade
SITIO DOS PINTOS,9113960.0,284132.0,2016,out,81.63426872292695
SOLEDADE,9109031.0,291653.0,2016,out,71.04398159670829
TAMARINEIRA,9111623.0,290489.0,2016,out,77.14346790132032
TEJIPIO,9105574.0,284554.0,2016,out,77.08381275560282
TORRE,9110512.0,289784.0,2016,out,67.01268759723038
TORREAO,9110768.0,292379.0,2016,out,81.16097444920712
TORROES,9108525.0,286617.0,2016,out,75.00680877208825
TOTO,9106121.0,283026.0,2016,out,75.91245488240064
VARZEA,9110202.0,282982.0,2016,out,75.96294045275505
VASCO DA GAMA,9113906.0,288489.0,2016,out,78.92218921027691
ZUMBI,9109277.0,288621.0,2016,out,78.79251419006178
